,latitude,longitude,id,addr:housenumber,addr:street
480,51.9813098,4.3457985,2595119220,10,Kenyattastraat
481,51.9824605,4.3607983,2595119221,10,Kiekendiefhof
482,51.9825053,4.3549517,2595119222,10,Kievietstraat
483,51.9809338,4.3579052,2595119223,10,Kluutring
484,51.9862298,4.3584679,2595119227,10,Koekamp
485,51.9863717,4.3596491,2595119228,10,Konijnensingel
486,51.9840854,4.3651644,2595119229,10,Koolmeesstraat
487,51.9819569,4.3636068,2595119230,10,Kraaienstraat
488,51.9859616,4.3656529,2595119232,10,Krekelpad
489,51.9876045,4.3554871,2595119233,10,Kruithuisweg
490,51.9817868,4.3590732,2595119234,10,Kuifeendhof
491,51.9816004,4.3565814,2595119235,10,Kwartelstraat
492,51.9846187,4.3624267,2595119236,10,Kwikstaartweg
493,51.9846168,4.3502431,2595119237,10,La Pazstraat
494,51.9834902,4.3479172,2595119238,10,Latijns-Amerikalaan
495,51.9803431,4.3579669,2595119239,10,Leeuweriklaan
496,51.9840283,4.3587853,2595119240,10,Lepelaarstraat
497,51.9807321,4.3370841,2595119242,10,Lesothostraat
498,51.9782634,4.3449487,2595119243,10,Libanonstraat
499,51.9824078,4.3401741,2595119244,10,Liberiastraat
500,51.9830814,4.3455266,2595119245,10,Libiëstraat
501,51.9820865,4.3365579,2595119246,10,Loméstraat
502,51.9821756,4.3426808,2595119247,10,Lumumbasingel
503,51.9814577,4.3399736,2595119248,10,Lusakastraat
504,51.9801276,4.3367356,2595119249,10,Malawistraat
505,51.9825515,4.3460107,2595119250,10,Mandelastraat
506,51.9825453,4.3423138,2595119251,10,Marokkostraat
507,51.9877142,4.3640721,2595119252,10,Marterstraat
508,51.9779986,4.3431920,2595119253,10,Medinastraat
509,51.9819710,4.3605640,2595119254,10,Meerkoetlaan
510,51.9826318,4.3478440,2595119255,10,Mexicohof
511,51.9862607,4.3642734,2595119256,10,Moufflonlaan
512,51.9848541,4.3642544,2595119257,10,Nachtegaallaan
513,51.9797216,4.3375020,2595119258,10,Namibiëstraat
514,51.9809444,4.3446397,2595119259,10,Nasserstraat
515,51.9793528,4.3507472,2595119260,10,Oe Thantstraat
516,51.9791123,4.3477855,2595119261,10,Omanstraat
517,51.9816118,4.3572141,2595119262,10,Ooievaarstraat
518,51.9852410,4.3520441,2595119264,10,Orinocostraat
519,51.9870281,4.3625334,2595119265,10,Otterlaan
520,51.9837775,4.3583657,2595119266,10,Pijlstaartpad
521,51.9805433,4.3562987,2595119267,10,Plevierhof
522,51.9826923,4.3429794,2595119268,10,Rabatstraat
523,51.9857320,4.3611323,2595119269,10,Reeweg
524,51.9832989,4.3576389,2595119270,10,Reigerstraat
525,51.9830654,4.3565845,2595119272,10,Rietzangerstraat
526,51.9821991,4.3584902,2595119273,10,Roerdomphof
527,51.9840183,4.3641205,2595119274,10,Roodborstlaan
528,51.9914138,4.3725089,2595119275,10,Ruivenstraat
529,51.9827720,4.3434886,2595119276,10,Saharapad
530,51.9860544,4.3604146,2595119277,10,Salamanderpad
531,51.9850647,4.3480340,2595119278,10,Sandinoweg
532,51.9850078,4.3575406,2595119280,10,Schapenpad
533,51.9850530,4.3651446,2595119282,10,Sijsjespad
534,51.9822722,4.3619043,2595119283,10,Slechtvalkhof
535,51.9812946,4.3372099,2595119284,10,Sowetostraat
536,51.9839007,4.3631231,2595119285,10,Spechtstraat
537,51.9829173,4.3635310,2595119286,10,Sperwersingel
538,51.9784771,4.3491810,2595119287,10,Straat van Malakka
539,51.9785063,4.3479989,2595119288,10,Straat van Ormoes
540,51.9810121,4.3590786,2595119289,10,Talinghof
541,51.9792648,4.3399402,2595119291,10,Tibetstraat
542,51.9818341,4.3428299,2595119292,10,Togostraat
543,51.9831587,4.3462218,2595119293,10,Tripolipad
544,51.9878404,4.3714649,2595119294,10,Turbineweg
545,51.9840176,4.3596678,2595119295,10,Tureluurpad
546,51.9821358,4.3386620,2595119296,10,Tutustraat
547,51.9834143,4.3670903,2595119297,10,Uilensingel
548,51.9829450,4.3668309,2595119298,10,Valkenlaan
549,51.9848902,4.3530345,2595119299,10,Venezuelastraat
550,51.9854527,4.3581131,2595119300,10,Veulenkamp
551,51.9845860,4.3639726,2595119301,10,Vinkenlaan
552,51.9841457,4.3737280,2595119302,10,Voltaweg
553,51.9856877,4.3605210,2595119303,10,Vossenlaan
554,51.9910798,4.3727134,2595119304,10,Wassenaarstraat
555,51.9838004,4.3570222,2595119305,10,Waterhoenstraat
556,51.9924427,4.3824004,2595119306,10,Watermanweg
557,51.9826983,4.3555173,2595119307,10,Watersnipstraat
558,51.9874669,4.3609008,2595119308,10,Wezelstraat
559,51.9843499,4.3660441,2595119310,10,Wielewaalstraat
560,51.9814177,4.3674903,2595119311,10,Willem Dreeslaan
561,51.9826393,4.3634417,2595119315,10,Wouwstraat
562,51.9822692,4.3562002,2595119316,10,Wulppad
563,51.9826477,4.3584747,2595119317,10,Zaagbekhof
564,51.9826915,4.3374376,2595119318,10,Zambezilaan
565,51.9829274,4.3391819,2595119319,10,Zambiastraat
566,51.9867105,4.3567329,2595119320,10,Zwanenpad
567,51.9839598,4.3578025,2595119321,10,Zwarte Sternhof
568,51.9813033,4.3413011,2595119322,100,Afrikalaan
569,51.9835203,4.3525284,2595119323,100,Argentiniëstraat
570,51.9812973,4.3445286,2595119324,100,Bikolaan
571,51.9809819,4.3471363,2595119325,100,Derde Werelddreef
572,51.9841959,4.3514884,2595119327,100,Latijns-Amerikalaan
573,51.9804529,4.3605239,2595119328,100,Lepelaarstraat
574,51.9818635,4.3463318,2595119329,100,Mandelastraat
575,51.9812625,4.3574927,2595119330,100,Meerkoetlaan
576,51.9784229,4.3435316,2595119331,100,Omanstraat
577,51.9807899,4.3600559,2595119332,100,Pelikaansingel
578,51.9847281,4.3541591,2595119333,100,Veulenkamp
579,51.9799983,4.3386132,2595119334,100,Zambezilaan
580,51.9808749,4.3633166,2595119335,101,Buizerdlaan
581,51.9789416,4.3436018,2595119337,101,Jordaniëstraat
582,51.9870123,4.3563080,2595119338,101,Kalfjeslaan
583,51.9847145,4.3582548,2595119339,101,Koekamp
584,51.9843291,4.3504997,2595119340,101,Latijns-Amerikalaan
585,51.9817427,4.3606531,2595119341,101,Meerkoetlaan
586,51.9818701,4.3448134,2595119342,101,Nigeriastraat
587,51.9807788,4.3599879,2595119343,101,Pelikaansingel
588,51.9784023,4.3975835,2595119344,101,Rijksstraatweg
589,51.9834742,4.3374855,2595119345,101,Sadatweg
590,51.9778045,4.3450372,2595119346,101,Straat van Ormoes
591,51.9844123,4.3641249,2595119347,101,Vinkenlaan
592,51.9808945,4.3424481,2595119348,101,Zaïrestraat
593,51.9813033,4.3413009,2595119349,102,Afrikalaan
594,51.9835307,4.3526026,2595119350,102,Argentiniëstraat
595,51.9813107,4.3445954,2595119351,102,Bikolaan
596,51.9809557,4.3471752,2595119352,102,Derde Werelddreef
597,51.9842086,4.3515587,2595119354,102,Latijns-Amerikalaan
598,51.9804527,4.3605240,2595119355,102,Lepelaarstraat
599,51.9818636,4.3463316,2595119356,102,Mandelastraat
600,51.9812626,4.3574926,2595119357,102,Meerkoetlaan
601,51.9784094,4.3434538,2595119358,102,Omanstraat
602,51.9807668,4.3599186,2595119359,102,Pelikaansingel
603,51.9847153,4.3540844,2595119360,102,Veulenkamp
604,51.9799539,4.3386306,2595119361,102,Zambezilaan
605,51.9808748,4.3633168,2595119362,103,Buizerdlaan
606,51.9789296,4.3435323,2595119364,103,Jordaniëstraat
607,51.9870009,4.3562299,2595119365,103,Kalfjeslaan
608,51.9846678,4.3582156,2595119366,103,Koekamp
609,51.9843383,4.3505615,2595119367,103,Latijns-Amerikalaan
610,51.9817425,4.3606532,2595119368,103,Meerkoetlaan
611,51.9818702,4.3448132,2595119369,103,Nigeriastraat
612,51.9807557,4.3598506,2595119370,103,Pelikaansingel
613,51.9834741,4.3374854,2595119371,103,Sadatweg
614,51.9778043,4.3450373,2595119372,103,Straat van Ormoes
615,51.9843961,4.3639912,2595119373,103,Vinkenlaan
616,51.9808946,4.3424482,2595119374,103,Zaïrestraat
617,51.9813032,4.3413007,2595119375,104,Afrikalaan
618,51.9835458,4.3526748,2595119376,104,Argentiniëstraat
619,51.9813249,4.3446646,2595119377,104,Bikolaan
620,51.9842201,4.3516270,2595119379,104,Latijns-Amerikalaan
621,51.9804525,4.3605241,2595119380,104,Lepelaarstraat
622,51.9818636,4.3463314,2595119381,104,Mandelastraat
623,51.9812628,4.3574925,2595119382,104,Meerkoetlaan
624,51.9783969,4.3433760,2595119383,104,Omanstraat
625,51.9807445,4.3597826,2595119384,104,Pelikaansingel
626,51.9847005,4.3540064,2595119385,104,Veulenkamp
627,51.9799055,4.3386514,2595119386,104,Zambezilaan
628,51.9808747,4.3633170,2595119387,105,Buizerdlaan
629,51.9789175,4.3434587,2595119389,105,Jordaniëstraat
630,51.9869894,4.3561475,2595119390,105,Kalfjeslaan
631,51.9846198,4.3581727,2595119391,105,Koekamp
632,51.9843372,4.3504335,2595119392,105,Latijns-Amerikalaan
633,51.9817423,4.3606532,2595119393,105,Meerkoetlaan
634,51.9818703,4.3448130,2595119394,105,Nigeriastraat
635,51.9807350,4.3597127,2595119395,105,Pelikaansingel
636,51.9781091,4.3977418,2595119396,105,Rijksstraatweg
637,51.9834739,4.3374852,2595119397,105,Sadatweg
638,51.9942380,4.3834141,2595119399,105,Schoemakerstraat
639,51.9778042,4.3450375,2595119400,105,Straat van Ormoes
640,51.9843894,4.3639218,2595119401,105,Vinkenlaan
641,51.9808948,4.3424482,2595119402,105,Zaïrestraat
642,51.9813032,4.3413005,2595119403,106,Afrikalaan
643,51.9835549,4.3527432,2595119404,106,Argentiniëstraat
644,51.9813390,4.3447326,2595119405,106,Bikolaan
645,51.9806293,4.3474795,2595119406,106,Derde Werelddreef
646,51.9842304,4.3517013,2595119408,106,Latijns-Amerikalaan
647,51.9804524,4.3605242,2595119409,106,Lepelaarstraat
648,51.9818637,4.3463313,2595119410,106,Mandelastraat
649,51.9812630,4.3574925,2595119411,106,Meerkoetlaan
650,51.9783844,4.3432981,2595119412,106,Omanstraat
651,51.9807225,4.3596475,2595119413,106,Pelikaansingel
652,51.9797352,4.3387194,2595119414,106,Zambezilaan
653,51.9808747,4.3633172,2595119415,107,Buizerdlaan
654,51.9812032,4.3476143,2595119416,107,Derde Werelddreef
655,51.9869780,4.3560694,2595119418,107,Kalfjeslaan
656,51.9845390,4.3580079,2595119419,107,Koekamp
657,51.9843464,4.3504943,2595119420,107,Latijns-Amerikalaan
658,51.9817421,4.3606533,2595119421,107,Meerkoetlaan
659,51.9818704,4.3448128,2595119422,107,Nigeriastraat
660,51.9807112,4.3595784,2595119423,107,Pelikaansingel
661,51.9781397,4.3977252,2595119424,107,Rijksstraatweg
662,51.9834738,4.3374851,2595119425,107,Sadatweg
663,51.9778040,4.3450376,2595119426,107,Straat van Ormoes
664,51.9843826,4.3638523,2595119427,107,Vinkenlaan
665,51.9808950,4.3424483,2595119428,107,Zaïrestraat
666,51.9810921,4.3413898,2595119429,108,Afrikalaan
667,51.9835677,4.3528154,2595119430,108,Argentiniëstraat
668,51.9813525,4.3448019,2595119431,108,Bikolaan
669,51.9806891,4.3474731,2595119432,108,Derde Werelddreef
670,51.9842420,4.3517774,2595119434,108,Latijns-Amerikalaan
671,51.9804522,4.3605242,2595119435,108,Lepelaarstraat
672,51.9818637,4.3463311,2595119436,108,Mandelastraat
673,51.9812632,4.3574924,2595119437,108,Meerkoetlaan
674,51.9783718,4.3432217,2595119438,108,Omanstraat
675,51.9806999,4.3595074,2595119439,108,Pelikaansingel
676,51.9796832,4.3387448,2595119440,108,Zambezilaan
677,51.9808746,4.3633173,2595119441,109,Buizerdlaan
678,51.9812031,4.3476145,2595119442,109,Derde Werelddreef
679,51.9845252,4.3579279,2595119443,109,Koekamp
680,51.9843562,4.3505541,2595119444,109,Latijns-Amerikalaan
681,51.9816726,4.3602730,2595119445,109,Meerkoetlaan
682,51.9818704,4.3448127,2595119446,109,Nigeriastraat
683,51.9806886,4.3594440,2595119447,109,Pelikaansingel
684,51.9834736,4.3374850,2595119448,109,Sadatweg
685,51.9778039,4.3450377,2595119449,109,Straat van Ormoes
686,51.9843758,4.3637763,2595119450,109,Vinkenlaan
687,51.9808952,4.3424484,2595119451,109,Zaïrestraat
688,51.9814736,4.3620420,2595119459,11,Aalscholverring
689,51.9794843,4.3551400,2595119460,11,Abtsregt
690,51.9855068,4.3649629,2595119461,11,Adderhof
691,51.9818393,4.3646466,2595119462,11,Adelaarsingel
692,51.9789195,4.3498189,2595119463,11,Adenstraat
693,51.9829808,4.3450578,2595119464,11,Algerijestraat
694,51.9867378,4.3681078,2595119465,11,Ampèreweg
695,51.9819523,4.3432969,2595119466,11,Angolastraat
696,51.9821848,4.3657470,2595119467,11,Arendlaan
697,51.9841400,4.3511227,2595119468,11,Argentiniëstraat
698,51.9806558,4.3393213,2595119469,11,Bantulaan
699,51.9871331,4.3718608,2595119470,11,Bellweg
700,51.9790483,4.3507799,2595119471,11,Bengalenstraat
701,51.9859908,4.3617626,2595119472,11,Beverhof
702,51.9811857,4.3424873,2595119473,11,Bikolaan
703,51.9866037,4.3588413,2595119474,11,Boerderijstraat
704,51.9825068,4.3472404,2595119475,11,Bogotalaan
705,51.9842955,4.3494751,2595119476,11,Boliviastraat
706,51.9832761,4.3659256,2595119477,11,Bosuilstraat
707,51.9809133,4.3376695,2595119478,11,Botswanastraat
708,51.9837879,4.3476796,2595119479,11,Braziliëhof
709,51.9811351,4.3597787,2595119480,11,Brilduikerhof
710,51.9839190,4.3516771,2595119481,11,Buenos Airesstraat
711,51.9825420,4.3625360,2595119482,11,Buizerdlaan
712,51.9861632,4.3628364,2595119483,11,Bunzinghof
713,51.9836233,4.3446138,2595119484,11,Cairostraat
714,51.9849481,4.3514700,2595119485,11,Caracasstraat
715,51.9782686,4.3392637,2595119486,11,Chinalaan
716,51.9822132,4.3478822,2595119487,11,Colombiahof
717,51.9824136,4.3493572,2595119488,11,Cubalaan
718,51.9945900,4.3870451,2595119494,11,Cyclotronweg
719,51.9832162,4.3427295,2595119495,11,Dakarhof
720,51.9846318,4.3509505,2595119496,11,De Mirandastraat
721,51.9877934,4.3724841,2595119498,11,Dynamoweg
722,51.9858436,4.3642332,2595119499,11,Edelhertlaan
723,51.9866197,4.3649423,2595119500,11,Eekhoornhof
724,51.9847532,4.3563221,2595119502,11,Eendenvijver
725,51.9830854,4.3419652,2595119503,11,Egyptelaan
726,51.9781209,4.3443741,2595119505,11,Emiratenstraat
727,51.9858787,4.3719329,2595119506,11,Faradayweg
728,51.9847413,4.3629735,2595119508,11,Fluiterpad
729,51.9826759,4.3640770,2595119509,11,Gaaistraat
730,51.9825254,4.3369387,2595119511,11,Gabonstraat
731,51.9807279,4.3486077,2595119512,11,Gandhilaan
732,51.9861018,4.3578970,2595119513,11,Ganzenhof
733,51.9863180,4.3562848,2595119515,11,Geitenkamp
734,51.9811265,4.3453047,2595119516,11,Ghanastraat
735,51.9819355,4.3560556,2595119517,11,Graspieperstraat
736,51.9812810,4.3609155,2595119519,11,Gruttohof
737,51.9827487,4.3400728,2595119520,11,Guineelaan
738,51.9819330,4.3490720,2595119521,11,Havannastraat
739,51.9827353,4.3674886,2595119523,11,Haviksingel
740,51.9869974,4.3593319,2595119524,11,Hazenlaan
741,51.9871661,4.3634201,2595119525,11,Hermelijnstraat
742,51.9860878,4.3568275,2595119527,11,Hoenderhof
743,51.9855380,4.3640492,2595119528,11,Houtduifstraat
744,51.9844056,4.3483270,2595119529,11,Hélder Câmarastraat
745,51.9836657,4.3599662,2595119531,11,IJsvogelpad
746,51.9800863,4.3490907,2595119533,11,Indiastraat
747,51.9801439,4.3472648,2595119534,11,Israëllaan
748,51.9823170,4.3666794,2595119537,11,Jagerstraat
749,51.9796261,4.3474960,2595119539,11,Jordaniëstraat
750,51.9870677,4.3579325,2595119540,11,Kalkoenstraat
751,51.9835544,4.3556220,2595119541,11,Karekiethof
752,51.9813377,4.3394312,2595119543,11,Karibastraat
753,51.9813418,4.3459342,2595119544,11,Kenyattastraat
754,51.9825117,4.3607740,2595119545,11,Kiekendiefhof
755,51.9824425,4.3551970,2595119547,11,Kievietstraat
756,51.9807694,4.3577129,2595119548,11,Kluutring
757,51.9861518,4.3588251,2595119550,11,Koekamp
758,51.9853009,4.3656336,2595119552,11,Koekoekshof
759,51.9835045,4.3600256,2595119553,11,Kokmeeuwstraat
760,51.9841375,4.3655017,2595119554,11,Koolmeesstraat
761,51.9818751,4.3638920,2595119556,11,Kraaienstraat
762,51.9870265,4.3617926,2595119557,11,Kreekrugpad
763,51.9817741,4.3589920,2595119558,11,Kuifeendhof
764,51.9813340,4.3564881,2595119560,11,Kwartelstraat
765,51.9847426,4.3498999,2595119561,11,La Pazstraat
766,51.9847830,4.3425229,2595119563,11,Lagosweg
767,51.9817244,4.3366902,2595119564,11,Lambarenestraat
768,51.9801938,4.3578511,2595119565,11,Leeuweriklaan
769,51.9837497,4.3593295,2595119567,11,Lepelaarstraat
770,51.9804624,4.3365211,2595119568,11,Lesothostraat
771,51.9794885,4.3447858,2595119569,11,Libanonstraat
772,51.9822756,4.3401549,2595119571,11,Liberiastraat
773,51.9830203,4.3457665,2595119572,11,Libiëstraat
774,51.9821858,4.3427525,2595119573,11,Lumumbasingel
775,51.9814875,4.3402997,2595119574,11,Lusakastraat
776,51.9800314,4.3372912,2595119575,11,Malawistraat
777,51.9832990,4.3403082,2595119576,11,Malisingel
778,51.9854500,4.3731006,2595119579,11,Marconiweg
779,51.9825770,4.3425172,2595119580,11,Marokkostraat
780,51.9875938,4.3647037,2595119582,11,Marterstraat
781,51.9779801,4.3435018,2595119583,11,Medinastraat
782,51.9818767,4.3614865,2595119585,11,Meerkoetlaan
783,51.9828407,4.3479989,2595119586,11,Mexicohof
784,51.9864545,4.3637404,2595119587,11,Moufflonlaan
785,51.9849079,4.3638341,2595119589,11,Nachtegaallaan
786,51.9796268,4.3380308,2595119590,11,Namibiëstraat
787,51.9808662,4.3444746,2595119591,11,Nasserstraat
788,51.9818665,4.3448216,2595119592,11,Nigeriastraat
789,51.9833228,4.3435309,2595119594,11,Nijlhof
790,51.9793773,4.3494110,2595119595,11,Oe Thantstraat
791,51.9835677,4.3551569,2595119596,11,Oeverloperpad
792,51.9789116,4.3478211,2595119598,11,Omanstraat
793,51.9812508,4.3570464,2595119599,11,Ooievaarstraat
794,51.9852357,4.3517376,2595119600,11,Orinocostraat
795,51.9872883,4.3623667,2595119602,11,Otterlaan
796,51.9820001,4.3674913,2595119603,11,Pelikaansingel
797,51.9805346,4.3562407,2595119606,11,Plevierhof
798,51.9827918,4.3547518,2595119608,11,Rallepad
799,51.9830366,4.3591845,2595119612,11,Reigerstraat
800,51.9834595,4.3566397,2595119616,11,Rietgorsstraat
801,51.9830895,4.3568508,2595119621,11,Rietzangerstraat
802,51.9821499,4.3585113,2595119626,11,Roerdomphof
803,51.9839652,4.3645976,2595119632,11,Roodborstlaan
804,51.9912999,4.3724881,2595119637,11,Ruivenstraat
805,51.9840243,4.3410153,2595119642,11,Sadatweg
806,51.9860667,4.3604942,2595119647,11,Salamanderpad
807,51.9853467,4.3484610,2595119682,11,Sandinoweg
808,51.9830723,4.3573737,2595119688,11,Scholeksterpad
809,51.9850326,4.3647744,2595119692,11,Sijsjespad
810,51.9822586,4.3618224,2595119699,11,Slechtvalkhof
811,51.9824151,4.3418573,2595119704,11,Soedanhof
812,51.9810423,4.3368736,2595119710,11,Sowetostraat
813,51.9840339,4.3635214,2595119716,11,Spechtstraat
814,51.9828978,4.3628448,2595119728,11,Sperwersingel
815,51.9835376,4.3638169,2595119734,11,Spreeuwenstraat
816,51.9818722,4.3578186,2595119739,11,Steltloperstraat
817,51.9783872,4.3486259,2595119745,11,Straat van Ormoes
818,51.9838920,4.3461096,2595119751,11,Suezsingel
819,51.9808855,4.3466657,2595119756,11,Syriësingel
820,51.9810000,4.3589899,2595119762,11,Talinghof
821,51.9856349,4.3879170,2595119764,11,Thijsseweg
822,51.9797196,4.3416063,2595119768,11,Tibetstraat
823,51.9817607,4.3426598,2595119773,11,Togostraat
824,51.9821253,4.3389494,2595119777,11,Tutustraat
825,51.9834346,4.3670781,2595119783,11,Uilensingel
826,51.9798921,4.3569664,2595119784,11,Uiverstraat
827,51.9826969,4.3668129,2595119785,11,Valkenlaan
828,51.9864436,4.3615624,2595119787,11,Veldmuizenpad
829,51.9846437,4.3527051,2595119790,11,Venezuelastraat
830,51.9848543,4.3661585,2595119796,11,Vinkenlaan
831,51.9831459,4.3755327,2595119802,11,Voltaweg
832,51.9853011,4.3597201,2595119807,11,Vossenlaan
833,51.9909640,4.3726914,2595119818,11,Wassenaarstraat
834,51.9838105,4.3567778,2595119824,11,Waterhoenstraat
835,51.9829288,4.3560133,2595119829,11,Watersnipstraat
836,51.9843789,4.3663768,2595119835,11,Wielewaalstraat
837,51.9826249,4.3631804,2595119875,11,Wouwstraat
838,51.9822562,4.3561208,2595119880,11,Wulppad
839,51.9826937,4.3584568,2595119885,11,Zaagbekhof
840,51.9826208,4.3378368,2595119897,11,Zambezilaan
841,51.9829317,4.3395653,2595119902,11,Zambiastraat
842,51.9816732,4.3421244,2595119908,11,Zaïrestraat
843,51.9810628,4.3562926,2595119913,11,Zwaluwstraat
844,51.9867273,4.3570825,2595119919,11,Zwanenpad
845,51.9839490,4.3577255,2595119924,11,Zwarte Sternhof
846,51.9810920,4.3413896,2595119931,110,Afrikalaan
847,51.9835792,4.3528896,2595119937,110,Argentiniëstraat
848,51.9813667,4.3448699,2595119942,110,Bikolaan
849,51.9807396,4.3474685,2595119948,110,Derde Werelddreef
850,51.9833079,4.3611646,2595119954,110,Fuutlaan
851,51.9842547,4.3518477,2595119960,110,Latijns-Amerikalaan
852,51.9804520,4.3605243,2595119965,110,Lepelaarstraat
853,51.9818637,4.3463309,2595119970,110,Mandelastraat
854,51.9812634,4.3574923,2595119975,110,Meerkoetlaan
855,51.9783593,4.3431424,2595119982,110,Omanstraat
856,51.9806772,4.3593711,2595119988,110,Pelikaansingel
857,51.9796312,4.3387641,2595119993,110,Zambezilaan
858,51.9808745,4.3633175,2595119998,111,Buizerdlaan
859,51.9812030,4.3476146,2595120005,111,Derde Werelddreef
860,51.9869106,4.3557489,2595120017,111,Kalfjeslaan
861,51.9845128,4.3578454,2595120022,111,Koekamp
862,51.9843309,4.3506267,2595120028,111,Latijns-Amerikalaan
863,51.9816611,4.3601891,2595120033,111,Meerkoetlaan
864,51.9818705,4.3448125,2595120038,111,Nigeriastraat
865,51.9806659,4.3593039,2595120043,111,Pelikaansingel
866,51.9834735,4.3374848,2595120045,111,Sadatweg
867,51.9778037,4.3450379,2595120078,111,Straat van Ormoes
868,51.9843669,4.3636970,2595120084,111,Vinkenlaan
869,51.9808954,4.3424485,2595120085,111,Zaïrestraat
